Date Of Stop	Time Of Stop	SubAgency	Location	Year	Color	Race	Gender	Geolocation	Label
09/27/2013	09:39:00	2nd district, Bethesda	CLARA BARTON PKWY AND LOCK 6	2004	BLACK	WHITE	M	(38.94278, -77.1227583333333)	0
03/23/2015	23:52:00	2nd district, Bethesda	S/B CLARA BARTON PKWY @ LOCK 7	2003	BLUE, LIGHT	WHITE	M	(38.962425, -77.0849833333333)	0
10/25/2014	15:00:00	2nd district, Bethesda	WISCONSIN AVE/SOMERSET TER	2016	BLACK	WHITE	M	(38.9655066666667, -77.0881083333333)	0
07/13/2012	22:52:00	2nd district, Bethesda	S/B CLARA BARTON PKWY @ LOCK 7	1998	GOLD	WHITE	M	(38.9644228666667, -77.1383331)	0
07/12/2013	17:35:00	2nd district, Bethesda	FENTON ST/ WAYNE AVE	1998	WHITE	WHITE	F	(38.85519545, -76.96404005)	0
12/07/2017	07:07:00	2nd district, Bethesda	RIVER RD @ BUTLER RD	2010	ORANGE	ASIAN	F	(38.9632533333333, -77.1020016666667)	0
11/03/2016	13:16:00	2nd district, Bethesda	UNIVERSITY/OXFORD	2015	BLACK	WHITE	M	(38.9630166666667, -77.1014116666667)	0
07/26/2018	10:44:00	2nd district, Bethesda	CLARA BARTON PKWY LOCK 6	2008	SILVER	BLACK	M	(38.9460433333333, -77.1237116666667)	0
04/26/2016	11:30:00	2nd district, Bethesda	CLARA BARTON PKWY LOCK 6	2015	SILVER	WHITE	M	(38.9429316666667, -77.1227733333333)	0
11/10/2015	21:18:00	2nd district, Bethesda	RIVER RD @ DORSET AVE	2011	SILVER	BLACK	F	(38.96767, -77.1072)	0
04/20/2015	13:47:00	2nd district, Bethesda	MACARTHUR AND WALHONDING	2013	SILVER	WHITE	M	(38.958555, -77.1308933333333)	0
01/07/2016	18:13:00	2nd district, Bethesda	THE HILLS PLAZA/SOMERSET TER	2008	RED	WHITE	M	(38.9629516666667, -77.101275)	0
02/14/2013	08:12:00	2nd district, Bethesda	RIVER RD AT WESTBARD AVE	2007	BLACK	WHITE	F	(38.9674066666667, -77.108575)	0
10/20/2014	22:07:00	2nd district, Bethesda	WISCONSIN AVE@ WISCONSIN CIRCLE	2013	BLUE	WHITE	F	(38.9626616666667, -77.1348566666667)	0
08/05/2013	05:42:00	2nd district, Bethesda	E/B RIVER @ BUTLER RD	2002	SILVER	ASIAN	M	(38.9628866666667, -77.1012033333333)	0
05/18/2016	00:06:00	2nd district, Bethesda	CLARA BARTON PKWY LOCK 6	2014	SILVER	WHITE	M	(38.9452583333333, -77.1236883333333)	0
12/22/2014	22:30:00	2nd district, Bethesda	E/B RIVER RD @ BUTLER	1991	BLACK	WHITE	F	(38.9613683333333, -77.1335566666667)	0
09/03/2014	00:20:00	2nd district, Bethesda	MACARTHUR BLVD AND OBERLIN AVE	2004	SILVER	WHITE	M	(38.9641183333333, -77.1358733333333)	0
10/25/2012	11:58:00	2nd district, Bethesda	CLARA BARTON PKWY/LOCK 6 S/B	2010	BROWN	WHITE	F	(38.9429355166667, -77.1228829833333)	0
11/01/2014	23:10:00	2nd district, Bethesda	RAMP FROM CLARA BARTON PK @ MACARTHUR BV	2008	BLACK	WHITE	F	(38.9626233333333, -77.13481)	0
08/29/2015	18:22:00	2nd district, Bethesda	SB RIVER RD PRIOR TO BUTLER RD	2009	GRAY	WHITE	M	(38.9639583333333, -77.10261)	0
05/25/2012	19:03:00	2nd district, Bethesda	THE HILLS PLZ @ SOMERSET TERRACE	2002	SILVER	HISPANIC	F	(38.9653243166667, -77.0886251333333)	0
05/08/2015	10:55:00	3rd district, Silver Spring	311 DOMER AVE	2010	GRAY	WHITE	M	(38.95764, -76.9874666666667)	0
06/08/2015	21:12:00	2nd district, Bethesda	5468 WISCONSIN AVE		BLACK	WHITE	M	(38.9629661666667, -77.0869903833333)	0
02/23/2018	18:33:00	2nd district, Bethesda	RIVER/ BROOKSIDE	2009	BLUE, DARK	WHITE	M	(38.9647883333333, -77.103605)	0
04/13/2013	10:23:00	2nd district, Bethesda	CLARA BARTON PKWY LOCK 6	2000	GRAY	WHITE	F	(38.9454366666667, -77.12364)	0
09/03/2013	23:58:00	2nd district, Bethesda	MACARTHUR BLVD/ WALHONDING RD	2011	BLACK	WHITE	M	(38.9636283333333, -77.1356083333333)	0
03/07/2017	02:49:00	2nd district, Bethesda	CONNECTICUT AVE @ E IRVING ST	2007	GOLD	BLACK	F	(38.9692716666667, -77.07705)	0
09/01/2014	12:29:00	2nd district, Bethesda	MACARTHUR/OBERLIN	2013	BLACK	WHITE	M	(38.9647316666667, -77.1383483333333)	0
10/09/2016	03:32:00	2nd district, Bethesda	WESTBARD AVE /  MASSACHUSETTS AVE	2009	BLACK	WHITE	M	(38.9583933333333, -77.10964)	0
04/04/2017	16:24:00	5th district, Germantown	MACARTHUR BLVD/DUNROBBIN DR	2012	SILVER	BLACK	M	(38.9694433333333, -77.1407)	0
07/07/2016	23:14:00	2nd district, Bethesda	RIVER RD/LITTLE FALLS PKWY	2007	SILVER	BLACK	M	(38.945715, -77.1232383333333)	0
05/05/2016	17:54:00	2nd district, Bethesda	5107 BROOKEWAY DR	2012	GRAY	WHITE	F	(38.9577933333333, -77.114795)	0
04/15/2015	23:44:00	2nd district, Bethesda	MASSACHUSETTS AVE AT WESTBARD AVE	1999	BLACK	OTHER	M	(38.9640816666667, -77.1358983333333)	0
09/30/2013	00:54:00	2nd district, Bethesda	MASSACHUSETS AVE @ BALTIMORE AVE	2012	GRAY	BLACK	M	(38.9679616666667, -77.1408683333333)	0
10/11/2014	18:36:00	2nd district, Bethesda	5300 BLOCK FRIENDSHIP BLVD	2011	WHITE	OTHER	U	(38.96097, -77.0884416666667)	0
11/06/2015	22:11:00	3rd district, Silver Spring	MACARTHUR BLVD @ SANGAMORE ROAD	2005	MULTICOLOR	ASIAN	M	(38.9426783333333, -77.1229016666667)	0
01/26/2018	22:05:00	2nd district, Bethesda	RIVER RD AT WESTBARD AVE	2009	WHITE	WHITE	F	(38.967811, -77.1076256666667)	0
07/06/2012	14:53:00	2nd district, Bethesda	DORSET AVE @ WARWICK PL	2001	GRAY	BLACK	F	(38.9680253333333, -77.1277055)	0
05/01/2018	08:09:00	2nd district, Bethesda	RIVER ROAD AND DORSET AVE	2001	BLACK	WHITE	F	(38.9695816666667, -77.1092433333333)	0
04/06/2015	07:07:00	2nd district, Bethesda	RIVER RD @ BUTLER RD	2010	GRAY	ASIAN	F	(38.9632533333333, -77.1020016666667)	0
04/21/2016	13:48:00	2nd district, Bethesda	THE HILLS PLAZA/WILLARD AVE	2009	BLUE, LIGHT	WHITE	F	(38.96806, -77.14077)	0
06/19/2018	17:35:00	2nd district, Bethesda	RIVER RD / DORSET AVE	2013	SILVER	WHITE	M	(38.969465, -77.1089816666667)	0
02/08/2012	17:33:00	2nd district, Bethesda	S/B CLARA BARTON PKWY @ LOCK 7	2006	BLACK	WHITE	F	(38.95534425, -77.1127193833333)	0
12/16/2014	16:44:00	2nd district, Bethesda	RIVER RD / DORSET AVE	2014	SILVER	OTHER	M	(38.9694983333333, -77.1085716666667)	0
01/10/2018	21:23:00	2nd district, Bethesda	RIVER ROAD AT VENTNOR ROAD	2004	SILVER	HISPANIC	F	(38.961335, -77.0987683333333)	0
02/12/2015	05:36:00	2nd district, Bethesda	OXFORD/UNIVERSITY	2003	GOLD	WHITE	M	(38.9626966666667, -77.0922766666667)	0
10/23/2012	10:14:00	2nd district, Bethesda	RIVER/ RIDGEFIELD	2011	BLACK	HISPANIC	M	(38.9425463, -77.12269965)	0
11/21/2012	10:21:00	2nd district, Bethesda	RIVER RD AT WILLARD AVE	2010	WHITE	WHITE	F	(38.9604066666667, -77.0967533333333)	0
10/27/2014	11:59:00	2nd district, Bethesda	S/B CLARA BARTON PKWY @ LOCK 7	2000	BLUE	WHITE	F	(38.9644182833333, -77.1382565833333)	0
10/18/2016	10:23:00	2nd district, Bethesda	THE HILLS PLZ @ SOMERSET TER	2001	WHITE	WHITE	M	(38.9585433333333, -77.1309183333333)	0
02/23/2016	22:58:00	2nd district, Bethesda	MACARTHUR BLVD AND OBERLIN AVE	2013	GRAY	WHITE	M	(38.9664733333333, -77.1376283333333)	0
11/21/2017	13:30:00	2nd district, Bethesda	FRIENDSHIP BLVD@ SOUTH PARK AVE	2016	WHITE	WHITE	F	(38.9583466666667, -77.1308866666667)	0
09/15/2014	13:16:00	5th district, Germantown	CLARA BARTON PARKWAY AT LOCK 7	2014	SILVER	BLACK	F	(38.9428283333333, -77.122845)	0
02/24/2015	21:47:00	2nd district, Bethesda	OXFORD RD @ UNIVERSITY AVE	2000	BEIGE	WHITE	M	(38.8702933333333, -94.6109883333333)	0
09/28/2017	21:23:00	2nd district, Bethesda	RIVER ROAD AT VENTNOR ROAD	2010	SILVER	WHITE	M	(38.961335, -77.0987683333333)	0
04/26/2015	14:24:00	1st district, Rockville	UNIVERSITY/OXFORD	2010	BLACK	WHITE	M	(38.9661466666667, -77.1066016666667)	0
10/20/2015	01:25:00	3rd district, Silver Spring	WAYNE AVE / DALE DR	2008	GRAY	BLACK	F	(38.96727, -77.00838)	0
08/29/2016	18:26:00	2nd district, Bethesda	7101 DEMOCRACY BLVD	2014	BLACK	WHITE	M	(38.8702933333333, -94.6109883333333)	0
05/31/2013	23:53:00	5th district, Germantown	355 AND DRUMMOND	2002	WHITE	HISPANIC	F	(38.9643816666667, -77.08760195)	0
07/06/2012	12:35:00	2nd district, Bethesda	S/B CLARA BARTON PKWY @ LOCK 7	2008	GREEN, LGT	WHITE	M	(38.967565, -77.1402466666667)	0
02/23/2016	11:06:00	2nd district, Bethesda	MACARTHUR BLVD AND OBERLIN AVE	2014	BLACK	WHITE	M	(38.968255, -77.1382616666667)	0
10/27/2015	22:42:00	2nd district, Bethesda	5400 WESTBARD AVE	2005	SILVER	WHITE	F	(38.9630616666667, -77.1072716666667)	0
05/30/2015	21:41:00	5th district, Germantown	UNIVERSITY/OXFORD	2001	SILVER	ASIAN	M	(38.9681983333333, -77.1405483333333)	0
02/27/2018	12:18:00	2nd district, Bethesda	MACARTHUR BLVD/HARVARD AVE	1992	SILVER	BLACK	M	(38.96441025, -77.1381371333333)	0
07/10/2018	08:13:00	2nd district, Bethesda	RIVER ROAD AND DORSET AVE	2006	SILVER	HISPANIC	M	(38.9696966666667, -77.10933)	0
09/09/2016	10:39:00	2nd district, Bethesda	WISCONSIN AVE/SOMERSET TER	2013	WHITE	WHITE	F	(38.9455566666667, -77.12339)	0
07/22/2015	11:58:00	2nd district, Bethesda	MACARTHUR BLVD/ WALHONDING RD	2015	SILVER	HISPANIC	M	(38.9612233333333, -77.09625)	0
02/15/2017	12:41:00	Headquarters and Special Operations	DORSET AVE EB /  DEVON PL	2016	BLUE	WHITE	F	(38.9685166666667, -77.09888)	0
07/15/2014	00:03:00	2nd district, Bethesda	RIVER RD AND LITTLE FALLS PKWY	2002	SILVER	OTHER	U	(38.9611633333333, -77.0888016666667)	0
10/26/2013	13:03:00	2nd district, Bethesda	WISCONSIN AVE/SOUTH PARK AVE	2013	BLACK	WHITE	F	(38.9585466666667, -77.1309983333333)	0
10/19/2013	16:36:00	2nd district, Bethesda	CONNECTICUT AVE/ CHEVY CHASE LAKE DR	2007	BEIGE	BLACK	M	(38.92956, -77.01688)	0
06/23/2015	09:31:00	6th district, Gaithersburg / Montgomery Village	CLARA BARTON PKWY @ LOCK 6	2004	BLUE, DARK	ASIAN	F	(38.9430433333333, -77.1227483333333)	0
11/01/2017	16:55:00	2nd district, Bethesda	WESTBARD AVE / RIDGEFIELD RD	2011	BRONZE	OTHER	M	(38.96495, -77.107285)	0
10/20/2015	10:26:00	2nd district, Bethesda	MACARTHUR AND WALHONDING	2007	BLUE	ASIAN	F	(38.95851, -77.1309266666667)	0
09/09/2015	12:38:00	2nd district, Bethesda	DORSET AVE EB / DEAL PL	2015	SILVER	WHITE	F	(38.9645866666667, -77.0877333333333)	0
06/26/2012	14:14:00	2nd district, Bethesda	MACARTHUR BLVD/WALHONDING RD	2003	GRAY	WHITE	M	(38.962735, -77.135035)	0
08/17/2014	10:24:00	5th district, Germantown	OXFORD DR @ UNIVERSITY AVE	2013	SILVER	WHITE	M	(38.9679283333333, -77.140965)	0
11/02/2015	00:39:00	4th district, Wheaton	SANGAMORE RD / MASS. AVE	2004	SILVER	WHITE	F	(38.9554983333333, -77.1217333333333)	0
02/14/2012	15:34:00	2nd district, Bethesda	RIVER RD / RIDGEFIELD DR	2009	BLACK	WHITE	F	(38.9658979166667, -77.1062554666667)	0
05/03/2012	17:52:00	2nd district, Bethesda	MAC ARTHUR BLVD / WALHONDING RD	1995	SILVER	WHITE	M	(38.9554118833333, -77.1146932666667)	0
02/08/2018	23:33:00	2nd district, Bethesda	MACARTHUR BLVD AND OBERLIN AVE	2004	SILVER	WHITE	F	(38.9614066666667, -77.1336816666667)	0
07/23/2018	21:13:00	2nd district, Bethesda	RIVER RD AT BROOKSIDE DR	2016	GRAY	BLACK	F	(38.9673583333333, -77.1401583333333)	0
10/30/2015	03:20:00	2nd district, Bethesda	CONNECTICUT AVE @ E IRVING ST	2007	BLACK	WHITE	M	(38.9688816666667, -77.089105)	0
01/11/2012	20:22:00	2nd district, Bethesda	WISCONSIN AVE @ WILLARD AVE	2009	BLACK	WHITE	M	(38.9625917666667, -77.0857166)	0
08/09/2012	12:23:00	2nd district, Bethesda	S/B CLARA BARTON PKWY @ LOCK 7	2001	BLUE, LIGHT	WHITE	M	(38.9643650333333, -77.1383850333333)	0
03/13/2015	02:39:00	5th district, Germantown	270 AND 370	1993	GREEN	WHITE	M	(38.9622335333333, -77.0862342833333)	0
05/12/2018	09:05:00	2nd district, Bethesda	RIVER ROAD/	2006	SILVER	WHITE	F	(38.9606066666667, -77.0972766666667)	0
02/24/2012	08:52:00	2nd district, Bethesda	MAC ARTHUR BLVD / OBERLIN AVE	2006	WHITE	WHITE	M	(38.9650506, -77.1365465333333)	0
02/24/2018	07:56:00	2nd district, Bethesda	RIVER ROAD AND DORSET AVE	2013	BLUE	WHITE	F	(38.9695083333333, -77.109115)	0
04/28/2015	15:42:00	2nd district, Bethesda	MACARTHUR BLVD/WALHONDING RD	2013	BLACK	WHITE	M	(38.9628683333333, -77.095)	0
05/23/2016	10:55:00	2nd district, Bethesda	RIVER RD @ BUTLER RD	2012	BLACK	WHITE	F	(38.9427733333333, -77.1226883333333)	0
12/01/2015	08:48:00	2nd district, Bethesda	RIVER RD @ BEECH TREE RD	1994	SILVER	WHITE	F	(38.9681066666667, -77.1406766666667)	0
08/31/2012	18:29:00	2nd district, Bethesda	LITTLE FALLS PKWY @ MASSACHUSETTS AVE	2011	RED	WHITE	F	(38.9674783333333, -77.1403483333333)	0
03/25/2016	17:21:00	2nd district, Bethesda	GOLDSBORO RD AND MACARTHUR BLVD	2006	GRAY	HISPANIC	F	(38.9457783333333, -77.1235433333333)	0
04/21/2018	14:54:00	2nd district, Bethesda	RIVER ROAD AND CLIPPER LANE	2015	GRAY	ASIAN	F	(38.9691916666667, -77.0891933333333)	0
11/14/2013	12:06:00	2nd district, Bethesda	S/B CLARA BARTON PKWY @ LOCK 7	2013	SILVER	BLACK	F	(38.96411, -77.08754)	0
11/04/2014	05:03:00	2nd district, Bethesda	WOODMONT AVE AT BATTERY LN	1998	GRAY	BLACK	M	(38.9636033333333, -77.1355466666667)	0
10/18/2016	10:48:00	2nd district, Bethesda	MACARTHUR BLVD/WALHONDING RD	2016	BLACK	WHITE	F	(38.9587083333333, -77.13088)	0
12/10/2015	11:22:00	2nd district, Bethesda	CEDAR PKWY / CENTER ST	2014	GRAY	WHITE	F	(38.9674733333333, -77.1089016666667)	0
03/17/2015	10:51:00	2nd district, Bethesda	CLARA BARTON PKWY AND LOCK 6	2005	BLACK	WHITE	F	(38.9588716666667, -77.13096)	0
10/15/2014	13:45:00	2nd district, Bethesda	MASSACHUSSETS AVE/ BALTIMORE AVE	2013	WHITE	WHITE	M	(38.9599933333333, -77.104215)	0
03/09/2018	17:00:00	2nd district, Bethesda	2 WISCONSIN CIR	2012	RED	BLACK	F	(38.9585866666667, -77.1309533333333)	0
11/06/2012	09:40:00	2nd district, Bethesda	CLARA BARTON PKWY AND LOCK 6	2012	BLACK	WHITE	M	(38.9681383333333, -77.128405)	0
11/11/2014	00:03:00	2nd district, Bethesda	RIVER RD AND LITTLE FALLS PKWY	2015	SILVER	OTHER	U	(38.9611633333333, -77.0888016666667)	0
10/02/2016	08:49:00	2nd district, Bethesda	OXFORD DR @ UNIVERSITY AVE	2001	GOLD	WHITE	M	(38.967935, -77.1407366666667)	0
01/26/2017	11:49:00	2nd district, Bethesda	RIVER RD/BUTLER RD	2009	SILVER	WHITE	F	(38.96368, -77.1014133333333)	0
06/23/2015	13:46:00	6th district, Gaithersburg / Montgomery Village	CLARA BARTON PKWY @ LOCK 6	2012	BLACK	WHITE	F	(38.9672016666667, -77.08904)	0
10/31/2014	22:03:00	2nd district, Bethesda	MACARTHUR BLVD / CLARA BARTON PKWY	2002	SILVER	WHITE	F	(38.9589933333333, -77.1305333333333)	0
03/30/2018	15:02:00	2nd district, Bethesda	MACARTHUR BLVD/ WALHONDING RD	2011	GRAY	WHITE	M	(38.9584283333333, -77.1310666666667)	0
12/10/2014	07:51:00	2nd district, Bethesda	DORSET AVE @ BROOKSIDE DR	2014	BLACK	WHITE	F	(38.9682816666667, -77.1052466666667)	0
01/08/2013	12:12:00	2nd district, Bethesda	RIVER RD AT WESTBARD AVE	1999	SILVER	WHITE	M	(38.9655416666667, -77.1369033333333)	0
03/01/2013	18:49:00	2nd district, Bethesda	WISCONSIN AVE/SOMERSET TER	2008	WHITE	BLACK	M	(38.9603883333333, -77.1142016666667)	0
09/06/2016	11:32:00	2nd district, Bethesda	CLARA BARTON PKWY/LOCK 6	2009	BLACK	BLACK	M	(38.9453583333333, -77.1237266666667)	0
11/27/2014	23:06:00	5th district, Germantown	MACARTHUR BLVD AND OBERLIN AVE	2013	BLUE, DARK	WHITE	M	(38.9656133333333, -77.13697)	0
12/17/2012	12:35:00	2nd district, Bethesda	UNIVERSITY/OXFORD	2007	BLUE	WHITE	F	(38.9642449333333, -77.1383191833333)	0
12/20/2017	14:53:00	5th district, Germantown	OXFORD/UNIVERSITY	2005	BLUE	BLACK	F	(38.96804, -77.1407016666667)	0
04/21/2018	13:48:00	2nd district, Bethesda	NB WISCONSIN AVE AT WILLARD AVE	2008	BLACK	BLACK	M	(38.9624883333333, -77.0864533333333)	0
04/13/2018	13:34:00	2nd district, Bethesda	MACARTHUR AND WALHONDING	2012	BLACK	BLACK	F	(38.9584883333333, -77.1309666666667)	0
05/30/2012	11:06:00	2nd district, Bethesda	S PARK AVE @ THE HILLS PLZ	1996	GOLD	WHITE	F	(38.9634933833333, -77.0882924166667)	0
02/13/2015	12:00:00	1st district, Rockville	355/S. PARK AVE	2010	SILVER	ASIAN	M	(38.96599, -77.0883216666667)	0
10/23/2012	11:16:00	2nd district, Bethesda	S/B CLARA BARTON PKWY @ LOCK 6	2000	BLUE, LIGHT	WHITE	M	(38.94268425, -77.1226684166667)	0
11/02/2015	09:02:00	2nd district, Bethesda	MACARTHUR AND WALHONDING	2009	SILVER	ASIAN	M	(38.9585316666667, -77.1308883333333)	0
11/19/2014	21:12:00	2nd district, Bethesda	MACARTHUR BLVD AND OBERLIN AVE	1999	SILVER	WHITE	F	(38.9634783333333, -77.135495)	0
07/13/2013	17:15:00	2nd district, Bethesda	MACARTHUR AND WALHONDING	2013	GRAY	WHITE	F	(38.9678333333333, -77.1409833333333)	0
03/05/2016	13:34:00	2nd district, Bethesda	MACARTHUR BLVD/WALHONDING RD	2014	BLACK	HISPANIC	M	(38.9585516666667, -77.1309416666667)	0
10/21/2014	14:33:00	2nd district, Bethesda	MACARTHUR BLVD AND OBERLIN AVE	1996	GREEN	WHITE	M	(38.9584216666667, -77.1308)	0
06/15/2015	08:31:00	2nd district, Bethesda	RIVER RD AT WESTBARD AVE	2011	WHITE	WHITE	F	(38.9680366666667, -77.1089833333333)	0
09/10/2012	15:06:00	2nd district, Bethesda	5800 CROMWELL DR	2008	BLUE	WHITE	M	(38.968065, -77.1181566666667)	0
05/24/2015	23:52:00	2nd district, Bethesda	WISCONSIN AVE @ CUMBERLAND ST	2013	BLACK	WHITE	M	(38.96819, -77.08897)	0
05/09/2016	10:34:00	2nd district, Bethesda	MACARTHUR AND WALHONDING	2012	SILVER	WHITE	F	(38.9633066666667, -77.1210283333333)	0
12/22/2013	11:11:00	2nd district, Bethesda	CLARABARTON PKWY/LOCK 6	2012	BLACK	WHITE	M	(38.9427566666667, -77.1226816666667)	0
11/19/2014	11:00:00	2nd district, Bethesda	CLARA BARTON PKWY @ LOCK 6	2008	GRAY	BLACK	M	(38.9456133333333, -77.123765)	0
09/26/2013	10:07:00	2nd district, Bethesda	DORSET AVE/ DEAL LANE	2008	SILVER	WHITE	M	(38.9692972833333, -77.1098118666667)	0
06/23/2015	11:30:00	6th district, Gaithersburg / Montgomery Village	CLARA BARTON PKWY @ LOCK 6	2002	RED	BLACK	M	(38.943145, -77.1229183333333)	0
09/15/2016	10:25:00	2nd district, Bethesda	CLARA BARTON PKWY @ LOCK  6	2006	BLUE	ASIAN	M	(38.9428844333333, -77.1228297333333)	0
09/29/2013	11:38:00	2nd district, Bethesda	CLARA BARTON PKWY AT LOCK 6	2013	BLACK	ASIAN	F	(38.9428283333333, -77.12284)	0
07/06/2012	14:02:00	2nd district, Bethesda	CLARA BARTON PKWY/LOCK 6	2009	WHITE	HISPANIC	F	(38.9398728833333, -77.1212328)	0
12/02/2014	11:58:00	2nd district, Bethesda	CLARA BARTON PKWY/LOCK 6	2008	BLACK	WHITE	M	(38.9426841, -77.1224529333333)	0
12/13/2016	10:13:00	2nd district, Bethesda	MACARTHUR BLVD/WALHONDING RD	2016	WHITE	WHITE	M	(38.958595, -77.130965)	0
03/23/2018	02:40:00	2nd district, Bethesda	WISCONSIN AVE / PARK AVE	1999	BLACK	BLACK	F	(38.9637366666667, -77.1356283333333)	0
01/04/2015	14:31:00	5th district, Germantown	OXFORD DR @ UNIVERSITY AVE	2013	BLACK	WHITE	F	(38.9675216666667, -77.1402466666667)	0
12/19/2017	07:28:00	2nd district, Bethesda	N PARK AVE/FRIENDSHIP BV	2017	BLACK	WHITE	M	(38.9636183333333, -77.08933)	0
05/20/2015	01:14:00	6th district, Gaithersburg / Montgomery Village	MVA/CENTERWAY	2013	BLACK	BLACK	M	(37.0383713333333, -78.2842922333333)	0
10/18/2013	16:31:00	2nd district, Bethesda	FRIENDSHIP BLVD @ WILLARD AVE	2011	SILVER	WHITE	F	(38.9618633333333, -77.08887)	0
04/13/2013	09:40:00	5th district, Germantown	MACARTHUR BLVD/WALHONDING RD	2009	BLUE	WHITE	M	(38.9683833333333, -77.140765)	0
06/19/2012	11:41:00	2nd district, Bethesda	MACARTHUR AND WALHONDING	2012	BLACK	WHITE	F	(38.9584716666667, -77.1310183333333)	0
08/09/2012	14:12:00	2nd district, Bethesda	S/B CLARA BARTON PKWY @ LOCK 7	2005	BLACK	WHITE	M	(38.9643901666667, -77.1383190833333)	0
02/28/2015	12:35:00	2nd district, Bethesda	UNIVERSITY/OXFORD	2007	BLUE	WHITE	F	(38.9620216666667, -77.0861916666667)	0
01/08/2013	10:28:00	2nd district, Bethesda	CLARA BARTON PARKWAY AT LOCK 6	2008	YELLOW	WHITE	M	(38.9428130666667, -77.12280235)	0
08/24/2016	10:21:00	2nd district, Bethesda	MACARTHUR AND WALHONDING	2004	BLACK	WHITE	F	(38.95856, -77.130915)	0
10/15/2014	13:57:00	2nd district, Bethesda	WISCONSIN AVE @ DORSET AVE	2003	SILVER	WHITE	F	(38.9687233333333, -77.141645)	0
09/17/2014	19:38:00	2nd district, Bethesda	WISCONSIN AVE @ SOMMERSET TER	2012	GRAY	WHITE	M	(38.9652033333333, -77.088065)	0
12/13/2014	01:27:00	2nd district, Bethesda	WISCONSI / WILLARD	2007	RED	WHITE	M	(38.9670716666667, -77.137735)	0
12/07/2017	12:51:00	2nd district, Bethesda	5300 BLOCK OF YORKTOWN RD	2013	GRAY	HISPANIC	M	(38.9609466666667, -77.1015716666667)	0
02/23/2018	10:37:00	2nd district, Bethesda	RIVER/ BROOKSIDE	2009	GRAY	WHITE	F	(38.9647883333333, -77.103605)	0
03/25/2015	17:41:00	2nd district, Bethesda	CLARA BARTON PKWY @ LOCK 6	2008	WHITE	WHITE	M	(38.9583633333333, -77.130955)	0
04/28/2017	08:41:00	2nd district, Bethesda	RIVER AND DORSET	2013	BLUE	WHITE	M	(38.9634938166667, -77.13645475)	0
09/20/2016	11:10:00	2nd district, Bethesda	S. PARK AVE @ FRIENDSHIP BLVD	2006	BLUE	WHITE	F	(38.94292, -77.12221)	0
02/21/2013	10:45:00	2nd district, Bethesda	CLARA BARTON PARKWAY AT LOCK 6	2010	GREEN	WHITE	F	(38.9428275166667, -77.1228099333333)	0
05/30/2015	02:59:00	2nd district, Bethesda	WOODMONT AVE AT BATTERY LN	2009	GRAY	HISPANIC	F	(38.9578916666667, -77.1004083333333)	0
10/02/2014	10:39:00	2nd district, Bethesda	FRIENDSHIP BLVD AT S PARK AVE	2008	RED	WHITE	F	(38.9427741666667, -77.1228162)	0
09/28/2013	13:27:00	2nd district, Bethesda	WISCONSIN AVE / SOMERSET TER	2002	BLACK	WHITE	F	(38.9695483333333, -77.1088316666667)	0
04/20/2015	13:11:00	2nd district, Bethesda	CLARA BARTON PKWY LOCK 6	2003	GOLD	HISPANIC	M	(38.958555, -77.1310083333333)	0
11/05/2014	11:35:00	2nd district, Bethesda	MACARTHUR AND WALHONDING	2010	RED	BLACK	F	(38.9584933333333, -77.1309766666667)	0
12/25/2014	02:03:00	2nd district, Bethesda	MASSACHUSETTS AVE AND WESTBARD AVE	2006	GRAY	WHITE	M	(38.96604, -77.1161883333333)	0
02/23/2018	12:06:00	2nd district, Bethesda	DORSET AVE/ DEVON LN	2007	SILVER	BLACK	M	(38.968535, -77.0999066666667)	0
11/28/2015	10:22:00	2nd district, Bethesda	DORCET AVE AT SURREY ST	2011	SILVER	WHITE	M	(38.967565, -77.0962416666667)	0
03/14/2015	10:24:00	2nd district, Bethesda	MACARTHUR AND WALHONDING	2006	SILVER	WHITE	M	(38.95856, -77.1309433333333)	0
03/14/2015	21:49:00	2nd district, Bethesda	OLD GEORGETOWN/I-270	2012	BLACK	BLACK	M	(38.8702933333333, -94.6109883333333)	0
04/21/2015	10:26:00	2nd district, Bethesda	MACARTHUR AND WALHONDING	2015	RED	HISPANIC	F	(38.9584266666667, -77.1309666666667)	0
06/05/2013	16:22:00	2nd district, Bethesda	WISCONSIN CIRCLE AND WESTERN AVE	2006	SILVER	BLACK	M	(38.961465, -77.1337666666667)	0
03/19/2015	22:42:00	2nd district, Bethesda	FRIENDSHIP BLVD AT S PARK AVE	2007	BLACK	WHITE	M	(38.9684566666667, -77.0772283333333)	0
01/04/2012	17:51:00	2nd district, Bethesda	DEMOCRACY/BELLS MILL	2011	MAROON	WHITE	M	(38.9622568666667, -77.12145315)	0
06/27/2016	16:28:00	4th district, Wheaton	WISCONSIN AVE / PARK AVE	2009	WHITE	BLACK	M	(38.9644333333333, -77.085715)	0
05/04/2018	15:09:00	2nd district, Bethesda	WB RIVER RD / DORSET AVE	2011	WHITE	BLACK	F	(38.966315, -77.1056883333333)	0
11/04/2014	13:12:00	2nd district, Bethesda	CLARA BARTON PKWY AND LOCK 6	2008	PURPLE	WHITE	F	(38.9429016666667, -77.1228116666667)	0
10/21/2015	15:12:00	2nd district, Bethesda	RIVER RD/LITTLE FALS PKWY	2017	BLACK	WHITE	M	(38.9575683333333, -77.13013)	0
